comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16
1625078,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C113H174N32O32S4,CHEMBL3132989,2700.0,,,,,,,,,,,,,,,,
1625079,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C111H167N31O34S5,CHEMBL3132990,4100.0,,,,,,,,,,,,,,,,
1625080,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC(C)C[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C115H167N31O34S4,CHEMBL3132991,3600.0,,,,,,,,,,,,,,,,
1625081,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccc(Cl)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C112H168ClN31O34S4,CHEMBL3132992,2300.0,,,,,,,,,,,,,,,,
1625082,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccc(Cl)cc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C112H168ClN31O34S4,CHEMBL3132993,32000.0,,,,,,,,,,,,,,,,
1625083,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1Cl)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C112H168ClN31O34S4,CHEMBL3132994,2200.0,,,,,,,,,,,,,,,,
1625084,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1Cl)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C112H168ClN31O34S4,CHEMBL3132995,400.0,,,,,,,,,,,,,,,,
1625085,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C112H175N31O34S4,CHEMBL3132996,11000.0,,,,,,,,,,,,,,,,
1625086,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C112H175N31O34S4,CHEMBL3132997,56000.0,,,,,,,,,,,,,,,,
1625087,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,C115H173N31O36S4,CHEMBL3132998,3000.0,,,,,,,,,,,,,,,,
1625088,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC(C)C[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CS)NC(=O)[C@H](C)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O,C98H144N26O35S4,CHEMBL3132999,2000.0,,,,,,,,,,,,,,,,
1625089,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC(C)C[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CS)NC(=O)[C@H](C)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O,C103H142N24O35S4,CHEMBL3133000,1700.0,,,,,,,,,,,,,,,,
1625090,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC(C)C[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](C)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O,C100H144N24O34S4,CHEMBL3133001,3000.0,,,,,,,,,,,,,,,,
1625091,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC(C)C[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](C)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O,C100H145N27O34S4,CHEMBL3133002,12000.0,,,,,,,,,,,,,,,,
1625092,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CS)NC(=O)[C@H](C)N)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O,C97H146N24O35S4,CHEMBL3133003,1400.0,,,,,,,,,,,,,,,,
1625093,nM,Ki,,BAO_0000192,Ki,1298691,Displacement of fluorescein-CSSRFESLFAGEKESR from human androgen receptor-LBD after 1 hr by fluorescence polarization assay,B,,CHEMBL3135862,10.1039/C2MD20182H,,CHEMBL3132744,Structureactivity relationship studies of miniproteins targeting the androgen receptorcoactivator interaction,PUBLICATION,,,CC(C)C[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CS)NC(=O)[C@H](C)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O,C104H143N23O36S4,CHEMBL3133004,200.0,,,,,,,,,,,,,,,,
1672700,nM,Ki,,"Entry 0: BAO_0000192, Entry 1: BAO_0000192, Entry 2: BAO_0000192, ",Ki,"Entry 0: 1503066, Entry 1: 1909469, Entry 2: 2055578, ","Entry 0: Antagonist activity at androgen receptor (unknown origin), Entry 1: Displacement of [3H]-mibolerone from recombinant wild-type GST-tagged androgen receptor LBD (unknown origin) after 16 hrs by scintillation counting analysis, Entry 2: Inhibition of androgen receptor (unknown origin), ","Entry 0: B, Entry 1: B, Entry 2: B, ",,"Entry 0: CHEMBL3592212, Entry 1: CHEMBL4411915, Entry 2: CHEMBL4710579, ","Entry 0: 10.1016/j.ejmech.2015.05.039, Entry 1: 10.1021/acs.jmedchem.8b00973, Entry 2: 10.1016/j.ejmech.2020.112667, ","Entry 0: 26046313, Entry 1: 30525603, Entry 2: 32911308, ","Entry 0: CHEMBL3588823, Entry 1: CHEMBL4411271, Entry 2: CHEMBL4706566, ","Entry 0: Design, synthesis and biological evaluation of novel 5-oxo-2-thioxoimidazolidine derivatives as potent androgen receptor antagonists., Entry 1: New Generation of Selective Androgen Receptor Degraders: Our Initial Design, Synthesis, and Biological Evaluation of New Compounds with Enzalutamide-Resistant Prostate Cancer Activity., Entry 2: New drug approvals for 2019: Synthesis and clinical applications., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, Entry 2: PUBLICATION, ","Entry 0: A series of novel highly active androgen receptor (AR) antagonists containing spiro-4-(5-oxo-3-phenyl-2-thioxoimidazolidin-1-yl)-2-(trifluoromethyl)benzonitrile core was designed based on the SAR studies available from the reported AR antagonists and in silico modeling. Within the series, compound (R)-6 (ONC1-13B) and its related analogues, including its active N-dealkylated metabolite, were found to be the most potent molecules with the target activity (IC50, androgen-sensitive human PCa LNCaP cells) in the range of 59-80 nM (inhibition of PSA production). The disclosed hits were at least two times more active than bicalutamide, nilutamide and enzalutamide within the performed assay. Several compounds were classified as partial agonists. Hit-compounds demonstrated benefit pharmacokinetic profiles in rats. Comparative SAR and 3D molecular docking studies were performed for the hit compounds elucidating the observed differences in the binding potency., Entry 1: In our effort to find small-molecule treatments of advanced prostate cancers (PCs), a novel series of indolyl and indolinyl propanamides (series II and III) were discovered as selective androgen receptor degraders (SARDs). Initial studies of androgen receptor (AR) antagonist (1) and agonist (2) propanamides yielded a tertiary aniline (3) with novel SARD activity but poor metabolic stability. Cyclization to II and III produced submicromolar AR antagonism and protein degradation selective to AR and AR splice variant (AR SV). II and III maintained potency against enzalutamide-resistant (Enz-R) mutant ARs and PC cells and were efficacious in Enz-R xenografts, suggesting their potential to treat advanced PCs. Design, synthesis, and biological activity of novel SARDs that could potentially be used for the treatment of a wide spectrum of PCs including castration-resistant, Enz-R, and/or AR SV-dependent advanced PCs that are often untreatable with known hormone therapies are discussed., Entry 2: 48 new drugs including 38 chemical entities (33 new chemical entities, 3 new diagnostic agents, and 2 payloads of antibody drug conjugates) and 10 biologics were approved by the U.S. Food and Drug Administration (FDA) during 2019. These marketed new drugs represent privileged structures and novel action of mechanism, and thus can be served as leads to discover new drugs with the similar biological targets and improved therapeutic efficacy. This review aims to provide an overview regarding the synthetic approaches of 33 new chemical entities approved by the FDA in 2019 and their clinical applications., ",,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,C21H15F4N5O2S,CHEMBL3183409,34.7,93.0,1452.0,,,,,,,,,,,,,,
1781787,nM,Ki,,BAO_0000192,Ki,1459142,Binding affinity to androgen receptor (unknown origin),B,,CHEMBL3370903,10.1016/j.bmcl.2014.06.010,24980053,CHEMBL3351663,Discovery of acylurea isosteres of 2-acylaminothiadiazole in the azaxanthene series of glucocorticoid receptor agonists.,PUBLICATION,"Acylureas and acyclic imides are found to be excellent isosteres for 2-acylamino-1,3,4-thiadiazole in the azaxanthene-based series of glucocorticoid receptor (GR) agonists. The results reported herein show that primary acylureas maintain high affinity and selectivity for GR while providing improved CYP450 inhibition and pharmacokinetic profile over 2-acylamino-1,3,4-thiadiazoles. General methods for synthesis of a variety of acylureas and acyclic imides from a carboxylic acid were utilized and are described.",,CC(C)(C(=O)NC(N)=O)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)nc2Oc2c(F)cccc21,C28H27FN4O5,CHEMBL3315061,50000.0,,,,,,,,,,,,,,,,
1781788,nM,Ki,,BAO_0000192,Ki,1459142,Binding affinity to androgen receptor (unknown origin),B,,CHEMBL3370903,10.1016/j.bmcl.2014.06.010,24980053,CHEMBL3351663,Discovery of acylurea isosteres of 2-acylaminothiadiazole in the azaxanthene series of glucocorticoid receptor agonists.,PUBLICATION,"Acylureas and acyclic imides are found to be excellent isosteres for 2-acylamino-1,3,4-thiadiazole in the azaxanthene-based series of glucocorticoid receptor (GR) agonists. The results reported herein show that primary acylureas maintain high affinity and selectivity for GR while providing improved CYP450 inhibition and pharmacokinetic profile over 2-acylamino-1,3,4-thiadiazoles. General methods for synthesis of a variety of acylureas and acyclic imides from a carboxylic acid were utilized and are described.",,CC(C)(C(=O)Nc1nncs1)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)nc2Oc2c(F)cccc21,C29H26FN5O4S,CHEMBL3315062,50000.0,,,,,,,,,,,,,,,,
1948175,nM,Ki,,BAO_0000192,Ki,1499893,Displacement of [3H]methyltrienolone from cytosolic fraction of androgen receptor in human LANCAP cells after 24 hrs by scintillation counting analysis,B,,CHEMBL3583487,10.1021/jm501758q,25978072,CHEMBL3580565,Synthesis and Biological Evaluation of Cyclopentaquinoline Derivatives as Nonsteroidal Glucocorticoid Receptor Antagonists.,PUBLICATION,"The steroidal glucocorticoid antagonist mifepristone has been reported to improve the symptoms of depression. We report the discovery of 6-(3,5-dimethylisoxazol-4-yl)-2,2,4,4-tetramethyl-2,3,4,7,8,9-hexahydro-1H-cyclopenta[h]quinolin-3-one 3d (QCA-1093) as a novel nonsteroidal glucocorticoid receptor antagonist. The compound displayed potent in vitro activity, high selectivity over other steroid hormone receptors, and significant antidepressant-like activity in vivo.",,Cc1noc(C)c1-c1cc2c(c3c1CCC3)NC(C)(C)C(=O)C2(C)C,C21H26N2O2,CHEMBL3582112,2300.0,,,,,,,,,,,,,,,,
1950104,nM,Ki,,BAO_0000192,Ki,1503067,Partial agonist activity at androgen receptor (unknown origin),B,,CHEMBL3592213,10.1016/j.ejmech.2015.05.039,26046313,CHEMBL3588823,"Design, synthesis and biological evaluation of novel 5-oxo-2-thioxoimidazolidine derivatives as potent androgen receptor antagonists.",PUBLICATION,"A series of novel highly active androgen receptor (AR) antagonists containing spiro-4-(5-oxo-3-phenyl-2-thioxoimidazolidin-1-yl)-2-(trifluoromethyl)benzonitrile core was designed based on the SAR studies available from the reported AR antagonists and in silico modeling. Within the series, compound (R)-6 (ONC1-13B) and its related analogues, including its active N-dealkylated metabolite, were found to be the most potent molecules with the target activity (IC50, androgen-sensitive human PCa LNCaP cells) in the range of 59-80 nM (inhibition of PSA production). The disclosed hits were at least two times more active than bicalutamide, nilutamide and enzalutamide within the performed assay. Several compounds were classified as partial agonists. Hit-compounds demonstrated benefit pharmacokinetic profiles in rats. Comparative SAR and 3D molecular docking studies were performed for the hit compounds elucidating the observed differences in the binding potency.",,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]2C)cc1F,C20H14F4N4O2S,CHEMBL3588959,95.3,,,,,,,,,,,,,,,,
