,SMILES,target_0
1628,Nc1cc(N)c(c2ccccc2)c(c1)[N+](=O)[O-],1
1629,CCc1cccc(NC(=O)c2csc(c2)[N+](=O)[O-])c1,1
1630,COc1ccc([Se]c2ccc(OC)cc2)cc1,1
1631,N1[C@@H]2[C@H]1c3cccc4cccc2c34,1
1632,[O-][N+](=O)c1ccc2c(c1)C(=O)c3cc(cc(c23)[N+](=O)[O-])[N+](=O)[O-],1
1633,CCOC(=O)COc1ccc2C(=O)C=C(Oc2c1)c3ccccc3,0
1634,Clc1ccc(CO[C@H](Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,0
1635,c1ccsc1,0
1636,CC(F)(F)F,0
1637,CCCCOB(OCCCC)OCCCC,0
1638,O=C1CCCCCCCCCCCC(=O)OCCO1,0
1639,CCCN(N=O)C(=N)N[N+](=O)[O-],1
1640,OC=O,0
1641,CC(C)(c1ccc(OCC(O)CO)cc1)c2ccc(OCC3CO3)cc2,1
1642,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,1
1643,CBr,1
1644,CN(C)c1ccc(cc1)C2CC3(C)C(CCC3(O)CCCO)C4CCC5=CC(=O)CCC5=C24,0
1645,OCC1OC(CC1O)N2C=C(CCCCl)C(=O)NC2=O,0
1646,CCCC=O,0
1647,CCCCCC(=O)\N=C\1/SN(C(=O)CCCCC)c2ccc(cc12)[N+](=O)[O-],1
1648,Cc1ccc2cc(ccc2c1)[N+](=O)[O-],1
1649,[O-][N+](=O)c1cc[n+]([O-])cc1,1
1650,ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,0
1651,c1ccc2c(c1)ccc3cc4cnccc4cc23,1
1652,ClNc1ccc2c(Cc3ccccc23)c1,1
1653,[O-][N+](=O)c1cnc2c(c1)nc3ccccn23,1
1654,Cc1ccc(C)c2c3ccccc3[nH]c12,1
1655,Cc1cc2ncccc2c3ncn(C)c13,0
1656,C\C=C/1\C[C@H](C)[C@@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@H]23,1
1657,CC(C)CNc1snc2ccccc12,0
1658,[O-][N+](=O)c1ccc2C(=O)c3ccccc3c2c1,1
1659,Nc1ccc2c(Cc3ccccc23)c1,1
1660,CN(C)c1ccc(cc1)N=Nc2ccc3[nH]ncc3c2,1
1661,BrCc1c2ccccc2c3ccc4cccc5ccc1c3c45,1
1662,COC(=O)\C(=C\c1oc(cc1)[N+](=O)[O-])\C#N,1
1663,Cc1cc(C)c2c(ccc3ccccc23)c1,1
1664,Nc1cc(ccc1C(=O)O)[N+](=O)[O-],1
1665,CC(O)C(C)O,0
1666,CCC1(CC(=O)O)OCCc2c1[nH]c3c(C)cccc23,0
1667,Nc1cc(N)c(cc1N=Nc2ccc(cc2)c3ccc(cc3)N=Nc4ccc(O)c(c4)C(=O)O)N=Nc5ccc(cc5)S(=O)(=O)O,1
1668,C[N+]1([O-])CCC(=CC1)c2ccccc2,0
1669,CC(=O)Nc1ccc(NC(=O)C)c2C(=O)c3ccccc3C(=O)c12,1
1670,COc1cc2N3[C@H]4[C@@H]5[C@@H](CC3=O)OCC=C6CN7CC[C@]4([C@H]7C[C@@H]56)c2cc1OC,0
1671,CNc1c(C)cc2ncccc2c1N,0
1672,COc1nncc2ccccc12,0
1673,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,0
1674,OC(=O)c1cc(Cl)ccc1O,0
1675,C[C@H]1CN(N=O)C(=O)NC1=O,1
1676,ClCc1cc2c3ccccc3cc4ccc5cccc1c5c24,1
1677,CC(C)c1ccc(C)c2c(cc(C)c2c1)S(=O)(=O)O,0
1678,COc1ccc(cc1)[N+](=O)[O-],1
1679,O1[C@@H]2C=Cc3c(ccc4c5C=Cc6cccc(cc34)c56)[C@H]12,1
1680,O=C1CCCc2c1ccc3c2ccc4ccccc34,1
1681,Nc1cccc(N)c1,1
1682,O=NN1CCN(CC1)N=O,1
1683,C[N+](C)(C)Cc1ccccc1,0
1684,O=C=Nc1cccc2c(cccc12)N=C=O,0
1685,CCCCCCCCCCCCS,0
1686,COc1cccc2c1cc3NC(=O)c4cc5OCOc5c2c34,1
1687,C1CSCCS1,1
1688,NC(=O)C1(O[C@H]1C(=O)c2ccccc2)C(=O)N,1
1689,CCCCCn1cc2C[C@@H]3[C@H](C=C(C)CN3C)c4cccc1c24,1
1690,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,1
1691,ClC(Cl)(Cl)C=O,1
1692,CCCCCC\C=C/CCCCCCOC(=O)C,0
1693,Oc1ccc2c(cccc2c1)S(=O)(=O)O,0
1694,CC1CCCC(=O)CCCCCc2cc(O)cc(O)c2C(=O)O1,0
1695,CC\C(=C(\CC)/c1ccc(O)cc1)\c2ccc(O)cc2,0
1696,CCN(CC)c1ccc(cc1)N=Nc2ccc(cc2)[N+](=O)[O-],1
1697,Nc1ccc2ncccc2c1,0
1698,OC(=S)c1ccccc1,0
1699,CCOP(=O)(OCC)Oc1cc(C)nc(n1)C(C)C,1
1700,COC(C)CCOC(=O)C,0
1701,OCC(O)C(O)C(O)C(O)C(=O)O,0
1702,CCOC(=O)c1[nH]c2ccccc2c1\N=C\c3ccc(O)cc3,1
1703,OC(=O)CNC(=O)c1ccc(cc1)[N+](=O)[O-],1
1704,O=C1NC(=O)NC(=O)N1,0
1705,Oc1ccc2cc(cc(c2c1N=Nc3ccc(cc3)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,0
1706,CCCCCC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C(=O)C,0
1707,O[C@H]1CCCN(C1)N=O,1
1708,ClCC(=O)c1ccc(Cl)cc1Cl,1
1709,[O-][N+](=O)c1ccc(CNc2[nH]cnc3ncnc23)cc1,1
1710,Nc1ccc2cccc3c4ccccc4c1c23,1
1711,CC(=O)OCc1ccc(cc1)N=Nc2ccc(COC(=O)C)cc2,1
1712,CC(OP(=O)(OC(C)C(Br)CBr)OC(C)C(Br)CBr)C(Br)CBr,1
1713,O[C@@H]1C=Cc2ccc3c(ccc4ccccc34)c2[C@H]1O,1
1714,C(OCC1CCC2OC2C1)C3CCC4OC4C3,1
1715,CC1(N(O)c2ccccc2C1=O)c3ccccc3,0
1716,c1ccc2c(c1)ccc3cc4ccc5ccccc5c4cc23,1
1717,COc1cc(OC)c2C3C=COC3Oc2c1,1
1718,BrCC(Br)(Br)Br,1
1719,C[n+]1cccc2[C@@H]3O[C@@H]3C=Cc12,1
1720,CNN=NC,1
1721,Cc1cc2ncccc2c3nc(N=N#N)n(C)c13,1
1722,COC(=O)C1=C(C)N=C(C)C(=C(O)OCCc2ccc(cc2)N3CCN(CC3)C(c4ccccc4)c5ccccc5)C1c6cccc(c6)[N+](=O)[O-],0
1723,OC1C=Cc2c(ccc3c(Cl)c4ccccc4cc23)C1O,1
1724,O=C1C(=O)c2cc3ccccc3c4ccc5cccc1c5c24,1
1725,Cc1ccc2c(ccc3[nH]c4ccc5ccccc5c4c23)c1,1
1726,CN(C)C(=S)N(C)C,0
1727,CCCCCCCCCCCCCCN(OC(=O)C)c1ccc2c(Cc3ccccc23)c1,1
1728,C=C=O,1
1729,OC1C(O)c2ccc3c(ccc[n+]3[O-])c2C4OC14,0
1730,Clc1ccccc1C=C,0
1731,BrCc1cc2c3ccccc3c4cccc(c1)c24,1
1732,NC1=NC(=O)N(C=C1CCCl)C2CC(O)C(CO)O2,0
1733,NC(=S(=O)=O)N,1
1734,Fc1cnc2c(ccc3ncc(F)cc23)c1,0
1735,C\C(=C(/CCOC(=O)c1ccccc1)\SC(=O)c2ccccc2)\N(Cc3cnc(C)nc3N)C=O,0
1736,C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)c1nc(nc(N)c1C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]2O[C@H]3O[C@H](CO)[C@@H](O)[C@H](OC(=O)N)[C@@H]3O)c4c[nH]cn4)C(=O)NCCc5nc(cs5)c6nc(cs6)C(=O)O,0
1737,Nc1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],1
1738,Oc1c(Cl)c(Cl)c(O)c2C(=O)C=CC(=O)c12,1
1739,CC(C)CCCC(C)C1CCC2C3CC=C4CC(CCC4(C)C3CCC12C)OCCOCCO,0
1740,CC(=O)Nc1ccc(Oc2ccc(cc2)N(O)C=O)cc1,1
1741,[O-][N+](=O)c1cc(cs1)C(=O)Nc2cccc(Br)c2,1
1742,Fc1cnc2ccccc2c1,0
1743,Cc1cccc(C(=O)O)c1[N+](=O)[O-],1
1744,O=C(OC\C=C\c1ccccc1)\C=C\c2ccccc2,1
1745,CCOP(=S)(OCC)OP(=S)(OCC)OCC,1
1746,NC(=O)c1cc[n+](COC[n+]2ccccc2\C=N\O)cc1,0
1747,O[C@H]1[C@H](O)c2nc3ccc4ccccc4c3cc2c5ccccc15,0
1748,CC(C)CN(CC(C)C)CC(C)C,0
1749,Oc1c(cc2c3ccccc3[nH]c2c1[N+](=O)[O-])[N+](=O)[O-],1
1750,BrCc1ccc(Br)cc1,0
1751,Clc1cccc(Cl)c1C=O,0
1752,CNc1nc2c3cccnc3ccc2n1C,1
1753,ClCC1(C(Cl)Cl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,0
1754,NCCN,1
1755,Nc1nc2C3CCCNC3CCc2s1,0
1756,O[C@@H]([C@H](O)C(=O)O)C(=O)O,0
1757,OC[C@H]1O[C@@H](Oc2cc(O)cc3Oc4c(O)ccc(O)c4C(=O)c23)[C@H](O)[C@@H](O)[C@@H]1O,1
1758,c1ccc2[nH]c(nc2c1)c3cscn3,1
1759,CCCCOc1ccc(CC(=O)NO)cc1,1
1760,[O-][N+](=O)c1nc2ccccc2[nH]1,1
1761,Cc1cccn2c1nc3ccc(N)nc23,1
1762,Nc1ccc(c2ccc(N)cc2[N+](=O)[O-])c(c1)[N+](=O)[O-],1
1763,[O-][N+](=O)c1ccc2c(c1)cc(c3ccc(cc23)[N+](=O)[O-])[N+](=O)[O-],1
1764,NC(=O)c1cccc(c1)[N+](=O)[O-],1
1765,Cc1ccc2OC(=O)C=Cc2c1,0
1766,CC12CCC3C(CC=C4CC(O)CCC34C)C1CCC2=O,0
1767,ONc1ccccc1,1
1768,Oc1c(cc2c3cc(ccc3[nH]c2c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1
1769,Cc1ccc(NO)cc1,1
1770,COc1ccccc1[N+](=O)[O-],1
1771,Oc1nncc2ccccc12,0
1772,Cc1cc(C)c(N)c(C)c1,1
1773,CC(C)(C)C1=CC(=CC=C2C=C(C(=O)C(=C2)C(C)(C)C)C(C)(C)C)C=C(C1=O)C(C)(C)C,0
1774,[O-][N+](=O)c1oc(\C=N\N2C(=O)C=C(C=C2c3ccccc3)c4ccccc4)cc1,1
1775,CC1=C(O)C(=O)CO1,1
1776,CC[C@@H](Cl)[N+](=O)[O-],1
1777,COC(=O)c1cc(Cc2ccc(N)c(c2)C(=O)OC)ccc1N,1
1778,OCCNCc1oc(cc1)[N+](=O)[O-],1
1779,COc1cc(C(O)c2ncc([N+](=O)[O-])n2C)c(O)c(c1)C(C)(C)C,1
1780,Oc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1
1781,Oc1ccc(cc1)C2CC(=O)c3c(O)cc(O)cc3O2,0
1782,COc1cc(CCC(=O)C)ccc1O,0
1783,CN[C@H](C)[C@@H](O)c1ccccc1,0
1784,NCCc1ccc(O)c(O)c1,1
1785,CCCC\C=C\C=O,1
1786,COC(=O)c1cccc2Oc3c4[C@@H]5C=CO[C@H]5Oc4cc(OC)c3C(=O)c12,1
1787,CC1=CC(O)C2CC1C2(C)C,0
1788,ICCc1ccc(OCc2ccccc2)cc1,1
1789,CCOC(=O)c1[nH]c2ccccc2c1\N=C\c3cc(OC)c(OC)c(OC)c3,1
1790,[O-][N+](=O)c1ccc(s1)[C@@H]2NC(=O)c3ccccc3N2,1
1791,C=CC(=O)N1CCN(CC1)c2ccccc2,0
1792,CC(=O)c1ccc(s1)[N+](=O)[O-],1
1793,c1cnccn1,0
1794,CC1c2ccccc2c3ccccc13,1
1795,CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2,0
1796,COC=C,0
1797,OC1COC(OCC2OC(Oc3ccc4C(=O)c5ccccc5C(=O)c4c3O)C(O)C(O)C2O)C(O)C1O,0
1798,OC(=O)C(Cl)Cl,1
1799,O=C1c2ccccc2c3cccc4cccc1c34,1
1800,CC(Br)C(Br)COP(=O)(OCC(Br)C(C)Br)OCC(Br)C(C)Br,1
1801,CCOCN(C(=O)CCl)c1c(C)cccc1CC,0
1802,OS(=O)(=O)c1ccccc1[N+](=O)[O-],0
1803,CCCCCCC(=O)OCC,0
1804,CC(C)(Cl)OC(C)(C)Cl,1
1805,CCOc1ccc(cc1)N=[N+]([O-])c2ccc(OCC)cc2,0
1806,Oc1ccc2c(ccc3[nH]c4ccc5ccccc5c4c23)c1,1
1807,OS(=O)(=O)c1cccc2C(=O)c3c(cccc3[N+](=O)[O-])C(=O)c12,1
1808,CC(=C)C(=O)OC[C@H]1CO1,1
1809,CC1C2C(=Nc3ccc(C)cc23)N(C)c4ccccc14,1
1810,CC1CN(\N=C\c2oc(cc2)[N+](=O)[O-])C(=O)N1,1
1811,COC(=O)C(CSCC(Br)c1ccccc1)NC(=O)C,0
1812,Cc1cc(ccc1N=Nc2c(O)c3c(N)cc(cc3cc2S(=O)(=O)O)S(=O)(=O)O)c4ccc(N=Nc5c(O)c6c(N)cc(cc6cc5S(=O)(=O)O)S(=O)(=O)O)c(C)c4,1
1813,CC(=O)Nc1ccc(cc1)C(=O)CCl,1
1814,OCNC(=O)CCl,0
1815,C[C@@H](Nc1[nH]cnc2nc(cc12)c3ccc(CCl)cc3)c4ccccc4,1
1816,CC1C=C(C=O)C(=CC2(O)CC(C)(C)CC12)C=O,1
1817,COc1cc(c(C)cc1N=Nc2c(O)ccc3cc(ccc23)S(=O)(=O)O)S(=O)(=O)O,0
1818,C1c2ccc3ccccc3c2Cc4ccc5ccccc5c14,1
1819,CC1=C2C(O)C(C)(CO)C=C2C(=O)C(C)(O)C13CC3,1
1820,OCCI,1
1821,CC(=O)OC(C)(C)C1Cc2cc3C=C(C(=O)Oc3cc2O1)C(C)(C)C=C,0
1822,OS(=O)c1ccc(Cl)cc1,0
1823,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,0
1824,Oc1ccccc1c2oc3ccccc3n2,0
1825,CC(C)CN(C(=O)CCCl)c1snc2ccccc12,0
1826,COc1cc(ccc1N=C=O)c2ccc(N=C=O)c(OC)c2,1
1827,COP(=O)(OC)C(OC(=O)CCl)C(Cl)(Cl)Cl,0
1828,Oc1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],0
1829,CCCCN(CCC(=O)O)N=O,1
1830,Clc1ccc2c(oc3ccccc23)c1,1
1831,COc1cc(OC)c(cc1OC)C2OC2C,1
1832,NNc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],1
1833,COc1c2ccoc2nc3c(OC)c4OCOc4cc13,1
1834,Oc1ccc(Nc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])cc1,1
1835,CCC(=O)C1c2cccc(O)c2C(=O)c3c(O)cccc13,1
1836,OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)c3ccc(cc3)N=Nc4ccc(N=Nc5ccc(O)c(c5)C(=O)O)c6cc(ccc46)S(=O)(=O)O,1
1837,[O-][N+](=O)c1cc(NS(=O)(=O)c2cccc3cccnc23)ccc1Cl,0
1838,CC(=O)N(O)c1ccc(cc1)[N+](=O)[O-],1
1839,CCCCCCCCCC(=O)O,0
1840,NC(CSC(F)(F)C(F)Cl)C(=O)O,0
1841,COc1c2OC(=O)C=Cc2c(OC)c3ccoc13,0
1842,CNC(=O)Oc1cccc2CC(C)(C)Oc12,0
1843,CC(C)(C)OC(=O)C(N)CN=N#N,1
1844,CCCCOC(=O)COc1ccc(Cl)cc1Cl,0
1845,Nc1ccc(Cl)c(Cl)c1Cl,0
1846,Cc1cc2cccc3ccc4c5ccccc5cc1c4c23,1
1847,C\C=C/C=C,0
1848,Clc1cccc2cccnc12,1
1849,OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,1
1850,CN(C)CCO[C@H](c1ccccc1)c2ccccc2C,0
1851,CCc1c(O)ccc2c3CCO[C@@](CC)(CC(=O)O)c3[nH]c12,1
1852,CC(=O)[C@H]1CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
1853,Cc1ccc(c(C)c1[N+](=O)[O-])[N+](=O)[O-],1
1854,Cc1cc(N=Nc2ccc(cc2)S(=O)(=O)O)c(N)cc1N,1
1855,CCN(Cc1cccc(c1)S(=O)(=O)O)c2ccc(cc2)C(=C3C=CC(=[N+](CC)Cc4cccc(c4)S(=O)(=O)O)C=C3)c5ccc(cc5)S(=O)(=O)O,1
1856,Nc1cc2c3ccccc3c4cccc(c1)c24,1
1857,Cc1cc2c(C)c3ccccc3nc2c4ccccc14,1
1858,OC(=O)\C(=C(/Br)\C=O)\Br,1
1859,O=C1CSC(=S)N1,0
1860,CC(C)(C)OC(=O)O\N=C(/C#N)\c1ccccc1,0
1861,BrCC=C,1
1862,CCC(C)N1C(=O)NC(=C(Br)C1=O)C,0
1863,[O-][N+](=O)c1oc(cc1)c2cscn2,1
1864,NC(=N)NN=C(\C=C/c1oc(cc1)[N+](=O)[O-])\C=C/c2oc(cc2)[N+](=O)[O-],1
1865,ClC1=C(Cl)[C@@]2(Cl)[C@H]3COS(=O)OC[C@@H]3[C@]1(Cl)C2(Cl)Cl,0
1866,Clc1ccc(Cl)c(Cl)c1,0
1867,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@@H]([C@H](O)[C@H](C)O5)N6CCOC[C@H]6C#N)c4c(O)c3C(=O)c12)C(=O)CO,0
1868,COc1cccc(CN(C)N=O)c1,1
1869,[C-]#[O+],0
1870,CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2n1,1
1871,Cc1cc(C)cc(N)c1,1
1872,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,0
1873,CC(=O)Oc1cccc2cccnc12,0
1874,Fc1cc(F)c2cccnc2c1,1
1875,CCCCCCCCCCOC(=O)C(=C)C,0
1876,CC(=O)C(=O)c1ccccc1,0
1877,Cc1ccc2cc3ccccc3c(C)c2c1,1
1878,Nc1ncnc2c1ncn2C3CC(O)C(CO)O3,0
1879,CC(C)S,0
1880,Clc1cccc2cc3ccccc3cc12,0
1881,c1ccc2c(c1)cc3sc4cccc5ccc2c3c45,1
1882,CC(=O)Nc1ccc2ccc3c(O)ccc4ccc1c2c34,1
1883,Cc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,0
1884,CC(=O)N(O)c1ccc(Cl)c(Cl)c1,0
1885,OCc1ccc2nc3c(ccc4ccccc34)c(CO)c2c1,1
1886,ClC(C(=O)NCc1ccccc1)c2ccccc2,1
1887,C[C@@H](O)[C@@H](N)[C@H](O)[C@H](O)C=O,0
1888,Clc1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1Cl,0
1889,OCC1OC(CC1O)N2C=C(C=O)C(=O)NC2=O,0
1890,O1C(C1c2ccccc2)c3ccccc3,0
1891,OCc1cc2cccc3ccc4cc5ccccc5c1c4c23,0
1892,OC1C(O)c2ccc3c4CCCc4ccc3c2C5OC15,1
1893,Cc1nccc2c3ccccc3[nH]c12,1
1894,COC(=O)C1Cc2c([nH]c3ccc(cc23)[N+](=O)[O-])C(C)N1N=O,1
1895,CCN(CC[N+](C)(C)C)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+](=O)[O-],1
1896,COc1ccc2C(=CC(=O)Oc2c1)CBr,0
1897,Nc1ccc2nc3cc(N)ccc3nc2c1,1
1898,CC(C)(C)c1c(N)ccc2c1Cc3ccccc23,0
1899,c1ccc2ccccc2c1,0
1900,COc1ccc(O)cc1,0
1901,CN1CCc2c1ccc3ccc4ccc(O)cc4c23,1
1902,[O-][N+](=O)c1ccc2ccc3c4C=CCCc4cc5ccc1c2c35,1
1903,C[C@@H](O)CNC[C@@H](C)O,0
1904,c1ccc2[nH]cnc2c1,0
1905,OC(=O)CCC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0
1906,COP(=O)(OC)SC,0
1907,CCc1ccnc2ccccc12,0
1908,CCCOC(C(=O)OC1CCN(C)CC1)(c2ccccc2)c3ccccc3,0
1909,CCC[CH-][N+](=O)[O-],0
1910,Oc1ccc(cc1)C2(CCCCC2)c3ccc(O)cc3,0
1911,CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C,1
1912,Nc1ccc(\C=C\C(=O)O)cc1,0
1913,Fc1ccc(CCl)cc1,0
1914,Cc1ccc(C)c(C)c1,0
1915,CCOCC(=O)O,0
1916,ONc1ccc(Oc2ccccc2)cc1,1
1917,NC(Cc1ccccc1)C(=O)O,0
1918,Nc1ccc(cc1N)c2ccc(N)c(N)c2,1
1919,Cc1cc2c(O)cccc2c3cc4ccccc4cc13,1
1920,COc1ccc(cc1OC)C(=O)N2CCN(CC2)c3ccc4NC(=O)CCc4c3,0
1921,CCCC(=O)OCC,0
1922,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(=O)C12C,0
1923,[O-][N+](=O)c1ccc2cccc3C=Cc1c23,1
1924,CC(C)(COC(=O)C=C)COC(=O)C=C,0
1925,O=C1C=Cc2ccc3c(ccc4ccccc34)c2C1=O,1
1926,Cc1c(O)cccc1O,0
1927,Cc1ccccc1N=Nc2ccc(N=Nc3c(O)ccc4ccccc34)c(C)c2,1
1928,COc1cc(NS(=O)(=O)C)ccc1Nc2c3ccccc3nc4cc(ccc24)N=N#N,1
1929,C[C@@H]1C[C@H]2OC(=O)C(=C)[C@H]2[C@H](O)[C@]3(C)[C@H]1C=CC3=O,0
1930,CC(C)OS(=O)(=O)c1ccc(C)cc1,1
1931,Nc1cccc2nc3cccc(N)c3nc12,0
1932,CN(C)CC[C@@H](c1ccccc1)c2ccccn2,0
1933,[O-][N+](=O)c1ccc(Cl)cc1,1
1934,CCc1cnccn1,0
1935,Nc1nc(cs1)c2cc(cs2)[N+](=O)[O-],1
1936,OC(=O)\C(=C(\CCl)/C(Cl)Cl)\Cl,1
1937,Nc1ccc(C=O)cc1,0
1938,OS(=O)(=O)OCc1c2ccccc2cc3c1ccc4ccccc34,1
1939,Oc1ccc(Cl)c2C(=O)c3c(O)ccc(Cl)c3C(=O)c12,1
1940,OS(=O)(=O)ONNCCc1ccccc1,1
1941,OCc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],1
1942,CNc1ccc2ncc(C)nc2c1C,1
1943,CC(=O)Nc1cccc2ncccc12,0
1944,OC(CC(=O)O)C(=O)O,0
1945,Cc1ccc2nc3c4C=CC(O)C(O)c4ccc3c(C)c2c1,1
1946,C1CN=C(N\N=C\c2c3ccccc3c(\C=N\NC4=NCCN4)c5ccccc25)N1,1
1947,COc1cc2ccnc3C(=O)c4ccccc4c(c1OC)c23,1
1948,CCOc1cccc2cccnc12,0
1949,O=C(\C=C\c1ccccc1)c2ccccc2,0
1950,CCOC(=O)CCl,0
1951,O\N=C\c1cccc[n+]1CCOCC#C,0
1952,CC1=CC(=O)C=C(C)C1=O,0
1953,ClCCN(CCCl)CCCl,0
1954,[O-][N+](=O)c1ccc2[nH]c3ccccc3c2c1,1
1955,NC(CN=N#N)C(=O)O,1
1956,Cn1c(N)nc2cc(O)ccc12,0
1957,CS(=O)(=O)N1C2C1c3ccccc3c4ccccc24,1
1958,OCCn1c(CO)ncc1[N+](=O)[O-],1
1959,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,0
1960,CCN=NC(C)(C)OO,0
1961,COC(=O)C,0
1962,ClCC(Cl)Cl,0
1963,CC1C=C(C=O)C(C=O)C(O)C2CC(C)(C)CC12,0
1964,CC(=O)c1c(C)c(c(c(c1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-],0
1965,CC(=O)NN,1
1966,Cc1ccc(N)cc1O,1
1967,CCCCOC(=O)c1cccc2cccnc12,0
1968,COc1ccc2c(c1)[nH]c3c(C)nccc23,1
1969,CC1CC2(OC3OC(CO)C(O)C(O)C3O)C=C(C)C4(CC4)C(C)(O)C2C1=O,1
1970,[O-][N+](=O)c1c2CCCCc2c3ccc4cccc5ccc1c3c45,0
1971,Cn1c(ncc1[N+](=O)[O-])C(O)c2cc(cc(c2O)C(C)(C)C)C(C)(C)C,0
1972,CC(=O)Nc1cc2Cc3ccccc3c2cc1O,0
1973,[O-][N+](=O)c1ccc2c[nH]nc2c1,1
1974,CC(=C)C(=O)OCCCCCOC(=O)C(=C)C,0
1975,Cc1cc(C)c2ccccc2c1,0
1976,CCCCCCCCCCCC[C@H]1CO1,0
1977,Cc1ccc(cc1)C(=O)N2N=CC(=C(Cl)C2=O)Cl,0
1978,OC1C2OC2c3c(ccc4cc5c(ccc6ccccc56)nc34)C1O,1
1979,Cc1ccc(N)cc1N=Nc2cc(N)ccc2C,1
1980,OC(=O)c1ccc(Cl)c(Cl)c1,0
1981,Cc1ncc2CCCc2n1,0
1982,CCCCON(OC(=O)C)C(=O)c1ccc2ccccc2c1,1
1983,CN(N=O)C#N,1
1984,Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl,0
1985,o1ccc2ccccc12,0
1986,CCN(CC)c1ccc2c(c3ccccc3C(=O)O)c4ccc(cc4[o+]c2c1)N(CC)CC,1
1987,C1N2CN3CN(CN1C3)C2,1
1988,C[N@+]1([O-])CCC[C@@H]1c2cccnc2,0
1989,NC(=O)c1ccc(N)cc1,0
1990,Cc1cc(C)c(cc1N=Nc2cc(c3ccccc3c2O)S(=O)(=O)O)S(=O)(=O)O,0
1991,COc1ccc(cc1)C2OC2C,1
1992,Nc1ccc(CCc2ccc(N)cc2)cc1,1
1993,c1ccc2c(c1)ccc3c4ccccc4ccc23,1
1994,[O-][N+](=O)c1cccc2nscc12,1
1995,CN(C)c1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccccc3,0
1996,Nc1ccc(c2ccc(N)cc2S(=O)(=O)O)c(c1)S(=O)(=O)O,0
1997,[O-][N+](=O)C1=Cc2cccc3cccc1c23,1
1998,CC(C)OC(=O)C,0
1999,[O-][N+](=O)c1oc(\C=C/c2csc(NC=O)n2)cc1,1
2000,COC(=O)c1ccc(c2c(NCCCN(C)C)c3ccccc3nc12)[N+](=O)[O-],1
2001,OCc1ccc2C(=O)c3ccccc3C(=O)c2c1,0
2002,CCN(CC)c1ccc(cc1)N=Nc2cccnc2,0
2003,COCCOC(=O)C,1
2004,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)\C(=N\OCOCCOC)\C(C)C(O)C1(C)O,0
2005,Cc1cc(O)c2C(=C3C(=O)C4C(O)C5C6C(O)C(C(=O)C7=C(O)c8c(O)cc(C)cc8C(=O)C467)C35C(=O)c2c1)O,0
