comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3,act_4
KMAQZIILEGKYQZ-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,InChI=1S/C6H4ClNO2/c7-5-2-1-3-6(4-5)8(9)10/h1-4H,0.46,-2.07,50118.7,,,,
KMTDMTZBNYGUNX-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C8H10O/c1-7-2-4-8(6-9)5-3-7/h2-5,9H,6H2,1H3",0.60,-0.02,6309.6,,,,
KORSJDCBLAPZEQ-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C15H22N2O2/c18-10-16-14-5-1-12(2-6-14)9-13-3-7-15(8-4-13)17-11-19/h12-15H,1-9H2",0.58,0.24,50118.7,,,,
KPGXRSRHYNQIFN-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)",0.52,0.84,50118.7,,,,
KPUREKXXPHOJQT-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C14H13NO7S/c1-23(21,22)8-5-6-9(10(7-8)15(19)20)14(18)13-11(16)3-2-4-12(13)17/h5-7,13H,2-4H2,1H3",0.35,-1.17,35481.3,,,,
KQCMTOWTPBNWDB-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C6H5Cl2N/c7-4-1-2-6(9)5(8)3-4/h1-3H,9H2",0.58,-1.31,44668.4,,,,
KQSABULTKYLFEV-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C10H10N2/c11-9-5-1-3-7-8(9)4-2-6-10(7)12/h1-6H,11-12H2",0.58,-0.08,100.0,,,,
KRADHMIOFJQKEZ-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C33H54O6/c1-7-13-16-25(10-4)22-37-31(34)28-19-20-29(32(35)38-23-26(11-5)17-14-8-2)30(21-28)33(36)39-24-27(12-6)18-15-9-3/h19-21,25-27H,7-18,22-24H2,1-6H3",0.11,0.10,10000.0,,,,
KSAVQLQVUXSOCR-UHFFFAOYSA-M,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C15H29NO3.Na/c1-3-4-5-6-7-8-9-10-11-12-14(17)16(2)13-15(18)19;/h3-13H2,1-2H3,(H,18,19);/q;+1/p-1",0.55,-0.27,22387.2,,,,
KSCQDDRPFHTIRL-UHFFFAOYSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ",,,"InChI=1S/C17H21N3.ClH/c1-19(2)15-9-5-13(6-10-15)17(18)14-7-11-16(12-8-14)20(3)4;/h5-12,18H,1-4H3;1H",0.86,-0.38,25118.9,44668.4,,,
KUAZQDVKQLNFPE-UHFFFAOYSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, Entry 2: BAO_0000186, Entry 3: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, Entry 2: 51887, Entry 3: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 2: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 3: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588516, Entry 2: 588516, Entry 3: 588515, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, Entry 2: CHEMBL1201862, Entry 3: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, Entry 2: PubChem BioAssay data set, Entry 3: PubChem BioAssay data set, ",,,InChI=1S/C6H12N2S4/c1-7(2)5(9)11-12-6(10)8(3)4/h1-4H3,0.47,-0.64,891.3,22387.2,22387.2,22387.2,
KWMDHCLJYMVBNS-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C6H4BrN3O4/c7-4-1-3(9(11)12)2-5(6(4)8)10(13)14/h1-2H,8H2",0.50,-1.30,44668.4,,,,
KZNIFHPLKGYRTM-UHFFFAOYSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, Entry 2: BAO_0000186, Entry 3: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, Entry 2: 51887, Entry 3: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 2: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 3: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588516, Entry 1: 588515, Entry 2: 588515, Entry 3: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, Entry 2: CHEMBL1201862, Entry 3: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, Entry 2: PubChem BioAssay data set, Entry 3: PubChem BioAssay data set, ",,,"InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-7,16-18H",0.63,1.36,22387.2,25118.9,35481.3,39810.7,
LCCNCVORNKJIRZ-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C10H14NO5PS/c1-3-14-17(18,15-4-2)16-10-7-5-9(6-8-10)11(12)13/h5-8H,3-4H2,1-2H3",0.44,-0.55,1584.9,,,,
LDVVMCZRFWMZSG-UHFFFAOYSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, Entry 2: BAO_0000186, Entry 3: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, Entry 2: 51887, Entry 3: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 2: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 3: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588516, Entry 1: 588515, Entry 2: 588515, Entry 3: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, Entry 2: CHEMBL1201862, Entry 3: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, Entry 2: PubChem BioAssay data set, Entry 3: PubChem BioAssay data set, ",,,"InChI=1S/C9H8Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-2,5-6H,3-4H2",0.32,0.44,50.1,2511.9,8912.5,17782.8,
LEJBBGNFPAFPKQ-UHFFFAOYSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ",,,"InChI=1S/C10H14O5/c1-3-9(11)14-7-5-13-6-8-15-10(12)4-2/h3-4H,1-2,5-8H2",0.33,0.03,25118.9,39810.7,,,
LGRFSURHDFAFJT-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,InChI=1S/C8H4O3/c9-7-5-3-1-2-4-6(5)8(10)11-7/h1-4H,0.41,0.49,1.4,,,,
LHGVFZTZFXWLCP-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3",0.61,0.50,12589.3,,,,
LHHGDZSESBACKH-UHFFFAOYSA-N,nM,Potency,mix,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, Entry 2: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, Entry 2: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 2: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588516, Entry 2: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, Entry 2: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, Entry 2: PubChem BioAssay data set, ",,,"InChI=1S/C10Cl10O/c11-2-1(21)3(12)6(15)4(2,13)8(17)5(2,14)7(3,16)9(6,18)10(8,19)20",0.45,0.12,44668.4,50118.7,70794.6,,
LHJGJYXLEPZJPM-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C6H3Cl3O/c7-3-1-5(9)6(10)2-4(3)8/h1-2,10H",0.63,-0.28,31622.8,,,,
LHRCREOYAASXPZ-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,InChI=1S/C22H14/c1-3-7-19-15(5-1)9-11-17-14-22-18(13-21(17)19)12-10-16-6-2-4-8-20(16)22/h1-14H,0.23,-0.04,44668.4,,,,
LINPIYWFGCPVIE-UHFFFAOYSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ",,,"InChI=1S/C6H3Cl3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",0.68,-0.48,28183.8,44668.4,,,
LLEMOWNGBBNAJR-UHFFFAOYSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, Entry 2: BAO_0000186, Entry 3: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, Entry 2: 51887, Entry 3: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 2: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 3: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588516, Entry 1: 588515, Entry 2: 588515, Entry 3: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, Entry 2: CHEMBL1201862, Entry 3: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, Entry 2: PubChem BioAssay data set, Entry 3: PubChem BioAssay data set, ",,,"InChI=1S/C12H10O/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h1-9,13H",0.70,0.25,31622.8,35481.3,281838.3,1122018.5,
LLPMAOBOEQFPRE-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C24H27O4P/c1-16-7-17(2)11-22(10-16)26-29(25,27-23-12-18(3)8-19(4)13-23)28-24-14-20(5)9-21(6)15-24/h7-15H,1-6H3",0.40,-0.03,22387.2,,,,
LMCOQDVJBWVNNI-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C7H7ClO2S/c1-11(9,10)7-4-2-6(8)3-5-7/h2-5H,1H3",0.68,-1.78,50118.7,,,,
LMEKQMALGUDUQG-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C9H7N7O2S/c1-15-4-14-7(16(17)18)9(15)19-8-5-6(11-2-10-5)12-3-13-8/h2-4H,1H3,(H,10,11,12,13)",0.43,-1.16,50118.7,,,,
LMNZTLDVJIUSHT-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C11H12NO4PS2/c1-15-17(18,16-2)19-7-12-10(13)8-5-3-4-6-9(8)11(12)14/h3-6H,7H2,1-2H3",0.61,-0.34,44668.4,,,,
LMVPQMGRYSRMIW-KRWDZBQOSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C17H17N3OS/c1-17(13-9-5-3-6-10-13)15(21)20(16(18-17)22-2)19-14-11-7-4-8-12-14/h3-12,19H,1-2H3/t17-/m0/s1",0.94,-0.64,12589.3,,,,
LNGAGQAGYITKCW-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C10H16O4/c1-13-9(11)7-3-5-8(6-4-7)10(12)14-2/h7-8H,3-6H2,1-2H3",0.63,-0.11,50118.7,,,,
LNSAEWXPCBLGDX-UHFFFAOYSA-M,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C8H6Cl2O3.Na.H2O/c9-5-1-2-7(6(10)3-5)13-4-8(11)12;;/h1-3H,4H2,(H,11,12);;1H2/q;+1;/p-1",0.85,-1.33,50118.7,,,,
LNYZEFQMIURYEI-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C8H8N4O/c9-7(13)12-8-10-5-3-1-2-4-6(5)11-8/h1-4H,(H4,9,10,11,12,13)",0.61,-1.32,39810.7,,,,
LOCWBQIWHWIRGN-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C6H5ClN2O2/c7-5-3-4(9(10)11)1-2-6(5)8/h1-3H,8H2",0.40,-1.73,39810.7,,,,
LOTKRQAVGJMPNV-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,InChI=1S/C6H3FN2O4/c7-5-2-1-4(8(10)11)3-6(5)9(12)13/h1-3H,0.52,-1.95,31622.8,,,,
LSIKFJXEYJIZNB-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,InChI=1S/C14H9NO2/c16-15(17)14-12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)14/h1-9H,0.36,-0.48,39810.7,,,,
LTMHDMANZUZIPE-PUGKRICDSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, Entry 2: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, Entry 2: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 2: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588516, Entry 2: 588515, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, Entry 2: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, Entry 2: PubChem BioAssay data set, ",,,"InChI=1S/C41H64O14/c1-19-36(47)28(42)15-34(50-19)54-38-21(3)52-35(17-30(38)44)55-37-20(2)51-33(16-29(37)43)53-24-8-10-39(4)23(13-24)6-7-26-27(39)14-31(45)40(5)25(9-11-41(26,40)48)22-12-32(46)49-18-22/h12,19-21,23-31,33-38,42-45,47-48H,6-11,13-18H2,1-5H3/t19-,20-,21-,23-,24+,25-,26-,27+,28+,29+,30+,31-,33+,34+,35+,36-,37-,38-,39+,40+,41+/m1/s1",0.16,2.30,354.8,446.7,631.0,,
LUKBXSAWLPMMSZ-OWOJBTEDSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, Entry 2: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, Entry 2: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 2: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588516, Entry 1: 588515, Entry 2: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, Entry 2: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, Entry 2: PubChem BioAssay data set, ",,,"InChI=1S/C14H12O3/c15-12-5-3-10(4-6-12)1-2-11-7-13(16)9-14(17)8-11/h1-9,15-17H/b2-1+",0.69,0.75,12589.3,19952.6,28183.8,,
LUMLZKVIXLWTCI-IHWYPQMZSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ",,,"InChI=1S/C4H2Cl2O3/c5-2(1-7)3(6)4(8)9/h1H,(H,8,9)/b3-2-",0.49,0.69,44668.4,50118.7,,,
LUQMWGMGWJEGAT-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C13H22NO4PS/c1-6-17-19(15,14-10(2)3)18-12-7-8-13(20(5)16)11(4)9-12/h7-10H,6H2,1-5H3,(H,14,15)",0.62,-0.04,2.0,,,,
LUSZGTFNYDARNI-UHFFFAOYSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588516, Entry 1: 588515, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ",,,"InChI=1S/C7H6O3/c8-5-1-2-6-7(3-5)10-4-9-6/h1-3,8H,4H2",0.58,0.88,5011.9,35481.3,,,
LUVCTYHBTXSAMX-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,InChI=1S/C6H12Cl3O3P/c7-1-4-10-13(11-5-2-8)12-6-3-9/h1-6H2,0.48,-0.08,31622.8,,,,
LXMSZDCAJNLERA-ZHYRCANASA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ",,,"InChI=1S/C24H32O4S/c1-14(25)29-19-13-15-12-16(26)4-8-22(15,2)17-5-9-23(3)18(21(17)19)6-10-24(23)11-7-20(27)28-24/h12,17-19,21H,4-11,13H2,1-3H3/t17-,18-,19+,21+,22-,23-,24+/m0/s1",0.57,2.25,63.1,39810.7,,,
LXQOQPGNCGEELI-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C6H5N3O4/c7-5-2-1-4(8(10)11)3-6(5)9(12)13/h1-3H,7H2",0.42,-1.47,44.7,,,,
