comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3
2431106,%,Efficacy,,BAO_0000656,Efficacy,1934538,Inverse agonist activity at human RORc-LBD assessed as inhibition of SRC1 co-activator peptide recruitment by FRET assay relative to apo-RORc basal activity,B,,CHEMBL4480190,10.1016/j.bmcl.2016.07.081,27524313,CHEMBL4477267,"Discovery of oxa-sultams as RORc inverse agonists showing reduced lipophilicity, improved selectivity and favorable ADME properties.",PUBLICATION,"Modification of the δ-sultam ring of RORc inverse agonist 2 led to the discovery of more polar oxa-sultam 65. The less lipophilic inverse agonist (65) displayed high potency in a biochemical assay, which translated into inhibition of IL-17 production in human peripheral blood mononuclear cells. The successful reduction of lipophilicity of this new analog gave rise to additional improvements in ROR selectivity and aqueous kinetic solubility, as well as reduction in plasma protein binding, while maintaining high cellular permeability.",,COc1ccc([C@H]2CC[C@H](C)N(Cc3ccc(N4CCN(C(C)=O)CC4)cc3F)S2(=O)=O)cc1,C25H32FN3O4S,CHEMBL4560678,96.0,,,
2431954,%,Efficacy,,BAO_0000656,Efficacy,1934538,Inverse agonist activity at human RORc-LBD assessed as inhibition of SRC1 co-activator peptide recruitment by FRET assay relative to apo-RORc basal activity,B,,CHEMBL4480190,10.1016/j.bmcl.2016.07.081,27524313,CHEMBL4477267,"Discovery of oxa-sultams as RORc inverse agonists showing reduced lipophilicity, improved selectivity and favorable ADME properties.",PUBLICATION,"Modification of the δ-sultam ring of RORc inverse agonist 2 led to the discovery of more polar oxa-sultam 65. The less lipophilic inverse agonist (65) displayed high potency in a biochemical assay, which translated into inhibition of IL-17 production in human peripheral blood mononuclear cells. The successful reduction of lipophilicity of this new analog gave rise to additional improvements in ROR selectivity and aqueous kinetic solubility, as well as reduction in plasma protein binding, while maintaining high cellular permeability.",,CC(=O)N1CCN(c2ccc(CN3[C@@H](C)CC[C@H](c4ncccn4)S3(=O)=O)c(F)c2)CC1,C22H28FN5O3S,CHEMBL4561526,76.0,,,
2432039,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 1807468, Entry 1: 1807494, ","Entry 0: Inverse agonist activity at RORC2 in human Th17 cells assessed as inhibition of IL-17A secretion incubated for 4 days by HTRF assay relative to control, Entry 1: Inverse agonist activity at human biotinylated HN-Avi-MBPS-TCS-RORC2 (258 to 518 residues) assessed as recruitment of SRC-1-derived coactivator peptide measured after 15 mins by FRET assay relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4306827, Entry 1: CHEMBL4306853, ","Entry 0: 10.1021/acsmedchemlett.9b00158, Entry 1: 10.1021/acsmedchemlett.9b00158, ","Entry 0: 31223457, Entry 1: 31223457, ","Entry 0: CHEMBL4304769, Entry 1: CHEMBL4304769, ","Entry 0: Discovery of Potent and Orally Bioavailable Inverse Agonists of the Retinoic Acid Receptor-Related Orphan Receptor C2., Entry 1: Discovery of Potent and Orally Bioavailable Inverse Agonists of the Retinoic Acid Receptor-Related Orphan Receptor C2., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: The further optimization of a recently disclosed series of inverse agonists of the nuclear receptor RORC2 is described. Investigations into the left-hand side of compound <b>1</b>, guided by X-ray crystal structures, led to the substitution of the 4-aryl-thiophenyl residue with the hexafluoro-2-phenyl-propan-2-ol moiety. This change resulted in to compound <b>28</b>, which combined improved drug-like properties with good cell potency and a significantly lower dose, using an early dose to man prediction. Target engagement <i>in vivo</i> was demonstrated in the thymus of mice by a reduction in the number of double positive T cells after oral dosing., Entry 1: The further optimization of a recently disclosed series of inverse agonists of the nuclear receptor RORC2 is described. Investigations into the left-hand side of compound <b>1</b>, guided by X-ray crystal structures, led to the substitution of the 4-aryl-thiophenyl residue with the hexafluoro-2-phenyl-propan-2-ol moiety. This change resulted in to compound <b>28</b>, which combined improved drug-like properties with good cell potency and a significantly lower dose, using an early dose to man prediction. Target engagement <i>in vivo</i> was demonstrated in the thymus of mice by a reduction in the number of double positive T cells after oral dosing., ",,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(C(C)(C)C#N)cc2)cc1,C20H22N2O3S,CHEMBL4561611,-63.0,-52.0,,
2433035,%,Efficacy,,BAO_0000656,Efficacy,1934538,Inverse agonist activity at human RORc-LBD assessed as inhibition of SRC1 co-activator peptide recruitment by FRET assay relative to apo-RORc basal activity,B,,CHEMBL4480190,10.1016/j.bmcl.2016.07.081,27524313,CHEMBL4477267,"Discovery of oxa-sultams as RORc inverse agonists showing reduced lipophilicity, improved selectivity and favorable ADME properties.",PUBLICATION,"Modification of the δ-sultam ring of RORc inverse agonist 2 led to the discovery of more polar oxa-sultam 65. The less lipophilic inverse agonist (65) displayed high potency in a biochemical assay, which translated into inhibition of IL-17 production in human peripheral blood mononuclear cells. The successful reduction of lipophilicity of this new analog gave rise to additional improvements in ROR selectivity and aqueous kinetic solubility, as well as reduction in plasma protein binding, while maintaining high cellular permeability.",,CC(=O)N1CCN(c2ccc(CN3[C@@H](C)CC[C@H](c4ccccc4C#N)S3(=O)=O)c(F)c2)CC1,C25H29FN4O3S,CHEMBL4562607,76.0,,,
2433323,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 1807468, Entry 1: 1807494, ","Entry 0: Inverse agonist activity at RORC2 in human Th17 cells assessed as inhibition of IL-17A secretion incubated for 4 days by HTRF assay relative to control, Entry 1: Inverse agonist activity at human biotinylated HN-Avi-MBPS-TCS-RORC2 (258 to 518 residues) assessed as recruitment of SRC-1-derived coactivator peptide measured after 15 mins by FRET assay relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4306827, Entry 1: CHEMBL4306853, ","Entry 0: 10.1021/acsmedchemlett.9b00158, Entry 1: 10.1021/acsmedchemlett.9b00158, ","Entry 0: 31223457, Entry 1: 31223457, ","Entry 0: CHEMBL4304769, Entry 1: CHEMBL4304769, ","Entry 0: Discovery of Potent and Orally Bioavailable Inverse Agonists of the Retinoic Acid Receptor-Related Orphan Receptor C2., Entry 1: Discovery of Potent and Orally Bioavailable Inverse Agonists of the Retinoic Acid Receptor-Related Orphan Receptor C2., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: The further optimization of a recently disclosed series of inverse agonists of the nuclear receptor RORC2 is described. Investigations into the left-hand side of compound <b>1</b>, guided by X-ray crystal structures, led to the substitution of the 4-aryl-thiophenyl residue with the hexafluoro-2-phenyl-propan-2-ol moiety. This change resulted in to compound <b>28</b>, which combined improved drug-like properties with good cell potency and a significantly lower dose, using an early dose to man prediction. Target engagement <i>in vivo</i> was demonstrated in the thymus of mice by a reduction in the number of double positive T cells after oral dosing., Entry 1: The further optimization of a recently disclosed series of inverse agonists of the nuclear receptor RORC2 is described. Investigations into the left-hand side of compound <b>1</b>, guided by X-ray crystal structures, led to the substitution of the 4-aryl-thiophenyl residue with the hexafluoro-2-phenyl-propan-2-ol moiety. This change resulted in to compound <b>28</b>, which combined improved drug-like properties with good cell potency and a significantly lower dose, using an early dose to man prediction. Target engagement <i>in vivo</i> was demonstrated in the thymus of mice by a reduction in the number of double positive T cells after oral dosing., ",,CCS(=O)(=O)c1ccc([C@@H](NC(C)=O)C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,C21H20F6N2O5S,CHEMBL4562895,-95.0,-95.0,,
2439930,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 1807468, Entry 1: 1807494, ","Entry 0: Inverse agonist activity at RORC2 in human Th17 cells assessed as inhibition of IL-17A secretion incubated for 4 days by HTRF assay relative to control, Entry 1: Inverse agonist activity at human biotinylated HN-Avi-MBPS-TCS-RORC2 (258 to 518 residues) assessed as recruitment of SRC-1-derived coactivator peptide measured after 15 mins by FRET assay relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4306827, Entry 1: CHEMBL4306853, ","Entry 0: 10.1021/acsmedchemlett.9b00158, Entry 1: 10.1021/acsmedchemlett.9b00158, ","Entry 0: 31223457, Entry 1: 31223457, ","Entry 0: CHEMBL4304769, Entry 1: CHEMBL4304769, ","Entry 0: Discovery of Potent and Orally Bioavailable Inverse Agonists of the Retinoic Acid Receptor-Related Orphan Receptor C2., Entry 1: Discovery of Potent and Orally Bioavailable Inverse Agonists of the Retinoic Acid Receptor-Related Orphan Receptor C2., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: The further optimization of a recently disclosed series of inverse agonists of the nuclear receptor RORC2 is described. Investigations into the left-hand side of compound <b>1</b>, guided by X-ray crystal structures, led to the substitution of the 4-aryl-thiophenyl residue with the hexafluoro-2-phenyl-propan-2-ol moiety. This change resulted in to compound <b>28</b>, which combined improved drug-like properties with good cell potency and a significantly lower dose, using an early dose to man prediction. Target engagement <i>in vivo</i> was demonstrated in the thymus of mice by a reduction in the number of double positive T cells after oral dosing., Entry 1: The further optimization of a recently disclosed series of inverse agonists of the nuclear receptor RORC2 is described. Investigations into the left-hand side of compound <b>1</b>, guided by X-ray crystal structures, led to the substitution of the 4-aryl-thiophenyl residue with the hexafluoro-2-phenyl-propan-2-ol moiety. This change resulted in to compound <b>28</b>, which combined improved drug-like properties with good cell potency and a significantly lower dose, using an early dose to man prediction. Target engagement <i>in vivo</i> was demonstrated in the thymus of mice by a reduction in the number of double positive T cells after oral dosing., ",,CCS(=O)(=O)c1ccc(C(NC(=O)CC(C)(C)O)C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,C24H26F6N2O6S,CHEMBL4569499,-97.0,-91.0,,
2443261,%,Efficacy,,BAO_0000656,Efficacy,1934538,Inverse agonist activity at human RORc-LBD assessed as inhibition of SRC1 co-activator peptide recruitment by FRET assay relative to apo-RORc basal activity,B,,CHEMBL4480190,10.1016/j.bmcl.2016.07.081,27524313,CHEMBL4477267,"Discovery of oxa-sultams as RORc inverse agonists showing reduced lipophilicity, improved selectivity and favorable ADME properties.",PUBLICATION,"Modification of the δ-sultam ring of RORc inverse agonist 2 led to the discovery of more polar oxa-sultam 65. The less lipophilic inverse agonist (65) displayed high potency in a biochemical assay, which translated into inhibition of IL-17 production in human peripheral blood mononuclear cells. The successful reduction of lipophilicity of this new analog gave rise to additional improvements in ROR selectivity and aqueous kinetic solubility, as well as reduction in plasma protein binding, while maintaining high cellular permeability.",,CC(=O)N1CCN(c2ccc(CN3C[C@@H](C)OC[C@H](c4ccccc4)S3(=O)=O)c(F)c2)CC1,C24H30FN3O4S,CHEMBL4572830,100.0,,,
2443923,%,Efficacy,,BAO_0000656,Efficacy,1934538,Inverse agonist activity at human RORc-LBD assessed as inhibition of SRC1 co-activator peptide recruitment by FRET assay relative to apo-RORc basal activity,B,,CHEMBL4480190,10.1016/j.bmcl.2016.07.081,27524313,CHEMBL4477267,"Discovery of oxa-sultams as RORc inverse agonists showing reduced lipophilicity, improved selectivity and favorable ADME properties.",PUBLICATION,"Modification of the δ-sultam ring of RORc inverse agonist 2 led to the discovery of more polar oxa-sultam 65. The less lipophilic inverse agonist (65) displayed high potency in a biochemical assay, which translated into inhibition of IL-17 production in human peripheral blood mononuclear cells. The successful reduction of lipophilicity of this new analog gave rise to additional improvements in ROR selectivity and aqueous kinetic solubility, as well as reduction in plasma protein binding, while maintaining high cellular permeability.",,CC(=O)N1CCN(c2ccc(CN3[C@@H](C)COC[C@H](c4ccccc4)S3(=O)=O)c(F)c2)CC1,C24H30FN3O4S,CHEMBL4573492,100.0,,,
2444089,%,Efficacy,,BAO_0000656,Efficacy,1934538,Inverse agonist activity at human RORc-LBD assessed as inhibition of SRC1 co-activator peptide recruitment by FRET assay relative to apo-RORc basal activity,B,,CHEMBL4480190,10.1016/j.bmcl.2016.07.081,27524313,CHEMBL4477267,"Discovery of oxa-sultams as RORc inverse agonists showing reduced lipophilicity, improved selectivity and favorable ADME properties.",PUBLICATION,"Modification of the δ-sultam ring of RORc inverse agonist 2 led to the discovery of more polar oxa-sultam 65. The less lipophilic inverse agonist (65) displayed high potency in a biochemical assay, which translated into inhibition of IL-17 production in human peripheral blood mononuclear cells. The successful reduction of lipophilicity of this new analog gave rise to additional improvements in ROR selectivity and aqueous kinetic solubility, as well as reduction in plasma protein binding, while maintaining high cellular permeability.",,CC(=O)N1CCN(c2ccc(CN3[C@H](C)COC[C@H](c4ccccc4)S3(=O)=O)c(F)c2)CC1,C24H30FN3O4S,CHEMBL4573658,98.0,,,
2445395,%,Efficacy,,BAO_0000656,Efficacy,1934538,Inverse agonist activity at human RORc-LBD assessed as inhibition of SRC1 co-activator peptide recruitment by FRET assay relative to apo-RORc basal activity,B,,CHEMBL4480190,10.1016/j.bmcl.2016.07.081,27524313,CHEMBL4477267,"Discovery of oxa-sultams as RORc inverse agonists showing reduced lipophilicity, improved selectivity and favorable ADME properties.",PUBLICATION,"Modification of the δ-sultam ring of RORc inverse agonist 2 led to the discovery of more polar oxa-sultam 65. The less lipophilic inverse agonist (65) displayed high potency in a biochemical assay, which translated into inhibition of IL-17 production in human peripheral blood mononuclear cells. The successful reduction of lipophilicity of this new analog gave rise to additional improvements in ROR selectivity and aqueous kinetic solubility, as well as reduction in plasma protein binding, while maintaining high cellular permeability.",,CC(=O)N1CCN(c2ccc(CN3[C@@H](C)CC[C@H](c4ccncc4)S3(=O)=O)c(F)c2)CC1,C23H29FN4O3S,CHEMBL4574964,89.0,,,
