./download/her2.txtEGFRINdb ID	ErbB2-IC50	PMID	Journal	Vol & Page	Smiles
EGIN0001988	0.002 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCN1CCCC1)Nc1ccc(c(c1)Cl)OCc1ncccc1
EGIN0001989	0.003 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCN1CCNCC1)Nc1ccc(c(c1)Cl)OCc1ncccc1
EGIN0001990	<0.001 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCN1CCCCCO1)Nc1ccc(c(c1)Cl)OCc1ncccc1
EGIN0001991	0.004 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCN1CC[C@H](CC1)OC)Nc1ccc(c(c1)Cl)OCc1ncccc1
EGIN0001992	<0.001 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCN1CCOCC1)Nc1ccc(c(c1)Cl)OCc1ncccc1
EGIN0001993	0.004 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCO)Nc1ccc(c(c1)Cl)OCc1ncccc1
EGIN0001994	<0.001 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCCN1CCOCC1)Nc1ccc(c(c1)Cl)OCc1ncccc1
EGIN0001995	0.006 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCCN1CC[C@H](CC1)O)Nc1ccc(c(c1)Cl)OCc1ncccc1
EGIN0001996	0.004 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCCN1CCN(CC1)C)Nc1ccc(c(c1)Cl)OCc1ncccc1
EGIN0001997	0.059 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1ncccc1)O[C@H](C)C(=O)NC
EGIN0001999	0.023 µM 	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc(c(cc1)Oc1cnc(cc1)C)C)O[C@H](C)C(=O)N(C)C
EGIN0002000	0.090 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c1ccc2c(c1O[C@H](C)C(=O)N(C)C)c(ncn2)Nc1cc2c(cc1)n(nc2)Cc1ncccc1
EGIN0002001	0.080 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1ccccn1)O[C@@H](C)C(=O)N(C)C
EGIN0002002	0.032 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1ccccn1)O[C@H](C)C(=O)N
EGIN0002005	0.051 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1ccccn1)O[C@H](C)C(=O)N1CCOCC1
EGIN0002006	0.14 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1ccccn1)O[C@@H](C)C(=O)N1CCOCC1
EGIN0002009	0.008 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1cccc(c1)F)O[C@@H](C(=O)N(C)C)C
EGIN0002010	0.006 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1cccc(c1)F)O[C@H](C(=O)N(C)C)C
EGIN0002011	0.057 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1cccc(c1)F)O[C@@H](C(=O)NC)C
EGIN0002012	0.022 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1cccc(c1)F)O[C@@H](C(=O)N1CCOCC1)C
EGIN0002013	0.23 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1cscn1)O[C@@H](C(=O)N(C)C)C
EGIN0002014	0.13 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1cscn1)O[C@H](C(=O)N(C)C)C
EGIN0002015	0.14 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1cscn1)O[C@@H](C(=O)N)C
EGIN0002016	0.16 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1cscn1)O[C@@H](C(=O)N1CCOCC1)C
EGIN0002017	0.026 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1sccn1)O[C@@H](C(=O)N(C)C)C
EGIN0002018	0.024 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1sccn1)O[C@H](C(=O)N(C)C)C
EGIN0002019	0.24 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1sccn1)O[C@@H](C(=O)NC)C
EGIN0002020	0.043 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c1ccc2c(c1O[C@H](C)C(=O)N1CCOCC1)c(ncn2)Nc1cc2c(cc1)n(nc2)Cc1sccn1
EGIN0002021	0.012 µM	18313293	Bioorganic & Medicinal Chemistry Letters	18 (2008) 1799–1803	c12c(cccc1ncnc2Nc1cc2c(cc1)n(nc2)Cc1sccn1)O[C@H](C(=O)N1CCOCC1)C
EGIN0002096	710 nM	15615512	J. Med. Chem	2004, 47, 6658-6661	c1c(C(=O)Nc2c(cccc2Cl)C)sc(Nc2cc(nc(C)n2)N2CCN(CCO)CC2)n1
EGIN0002096	710 nM	17154512	J. Med. Chem.	2006, 49, 6819-6832	c1c(C(=O)Nc2c(cccc2Cl)C)sc(Nc2cc(nc(C)n2)N2CCN(CCO)CC2)n1
EGIN0002232	>10  µM	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1)C(=O)NC(=S)Nc1cc(c(cc1)O)c1nc2c(s1)cccc2)[N+](=O)[O-]
EGIN0002233	1.1  µM	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1)c1nc2c(s1)cccc2)Nc1ccnc(c1)C(=O)NC
EGIN0002234	>10  µM	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1)c1nc2c(s1)cccc2)Nc1ccnc(c1)Nc1cc([nH]n1)C
EGIN0002235	>10  µM	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1)c1nc2c(s1)cccc2)Nc1ccnc(n1)NC
EGIN0002236	>10  µM	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1)c1nc2c(s1)cccc2)Nc1nccc(n1)NC
EGIN0002237	ND	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1)c1nc2c(s1)cccc2)Nc1nccc(n1)N(C)C
EGIN0002238	>10  µM	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1)c1nc2c(s1)cccc2)Nc1nccc(n1)N1CCN(CC1)C
EGIN0002239	ND	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1)c1nc2c(s1)cccc2)Nc1nccc(n1)Nc1cc([nH]n1)C
EGIN0002240	>10  µM	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1OC)c1nc2c(s1)cccc2)Nc1nccc(n1)Nc1cc([nH]n1)C
EGIN0002241	3.1  µM	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1)c1nc2c(s1)cccc2)Nc1ncnc2c1cc[nH]2
EGIN0002242	1.6  µM	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1OC)c1nc2c(s1)cccc2)Nc1ncnc2c1cc[nH]2
EGIN0002243	>10  µM	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1)c1nc2c(s1)cccc2)Nc1nc(nc2c1cc[nH]2)OC
EGIN0002244	>10  µM	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1OC)c1nc2c(s1)cccc2)Nc1nc(nc2c1cc[nH]2)OC
EGIN0002245	ND	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1)c1nc2c(s1)cccc2)Nc1ncnc2c1nc[nH]2
EGIN0002246	>10  µM	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1OC)c1nc2c(s1)cccc2)Nc1ncnc2c1nc[nH]2
EGIN0002247	>10  µM	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1)c1nc2c(s1)cccc2)Nc1ncnc2c1scc2
EGIN0002248	>10  µM	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1OC)c1nc2c(s1)cccc2)Nc1ncnc2c1scc2
EGIN0002249	>10  µM	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1c(ccc(c1Cl)c1nc2c(s1)cccc2)Nc1ncnc2c1scc2
EGIN0002250	>10  µM	19211246	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1349–1356	c1(c(ccc(c1)c1nc2c(s1)cccc2)Nc1ncnc2c1scc2)F
EGIN0002319	>10µM	19610618	J Med Chem	2009 August 27; 52(16): 4981–5004.	c1(ncnc2c1[C@@H](CN2[C@H]1C[C@H](C1)N1CCCC1)c1cc(ccc1)OCc1ccccc1)N
EGIN0002345	0.007 µM	19815412	Bioorganic & Medicinal Chemistry Letters	19 (2009) 6437–6440	c1nnc(c2c1[nH]c(c2C)C(=O)NCCN(CC)CC)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl
EGIN0002346	ND 	19815412	Bioorganic & Medicinal Chemistry Letters	19 (2009) 6437–6440	c1nnc(c2c1[nH]c(c2C)C(=O)NCCCN1CCN(CC1)C)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl
EGIN0002347	ND 	19815412	Bioorganic & Medicinal Chemistry Letters	19 (2009) 6437–6440	c1nnc(c2c1[nH]c(c2C)C(=O)NCCN1CCN(CC1)C)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl
EGIN0002348	0.004 µM	19815412	Bioorganic & Medicinal Chemistry Letters	19 (2009) 6437–6440	c1nnc(c2c1[nH]c(c2C)C(=O)NCCN1CCOCC1)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl
EGIN0002349	ND 	19815412	Bioorganic & Medicinal Chemistry Letters	19 (2009) 6437–6440	c1nnc(c2c1[nH]c(c2C)C(=O)NCCN1CCOCC1)Nc1cc(c(cc1)OCc1ncccc1)Cl
EGIN0002350	ND	19815412	Bioorganic & Medicinal Chemistry Letters	19 (2009) 6437–6440	c1nnc(c2c1c([nH]c2C(=O)OCC)C)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl
EGIN0002351	ND 	19815412	Bioorganic & Medicinal Chemistry Letters	19 (2009) 6437–6440	c1nnc(Nc2cc(c(cc2)OCc2cc(ccc2)F)Cl)c2c1cc([nH]2)C(=O)NCCN(CC)CC
EGIN0002352	ND 	19815412	Bioorganic & Medicinal Chemistry Letters	19 (2009) 6437–6440	c1nnc(Nc2cc(c(cc2)OCc2cc(ccc2)F)Cl)c2c1cc([nH]2)C(=O)NCCN1CCCC1
EGIN0002381	>12500  nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	n1c(c(n2c1scc2)c1ccc2c(c1)[nH]c(n2)N)c1cc(ccc1)NC(=O)c1ccccc1Cl
EGIN0002382	240 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	n1c(c(n2c1scc2)c1ccncc1)c1cc(ccc1)NC(=O)c1ccccc1Cl
EGIN0002383	35 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	n1c(c(n2c1scc2)c1ccnc(n1)Nc1ccccc1)c1cc(ccc1)NC(=O)c1ccccc1Cl
EGIN0002384	6.3 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	n1c(c(n2c1scc2)c1ccnc(n1)Nc1ccccc1)c1cc(ccc1)NC(=O)c1ccccc1
EGIN0002385	6000 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	n1c(c(n2c1scc2)N(=O)=O)c1cc(ccc1)NC(=O)c1ccccc1
EGIN0002386	4.8 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	n1c(c(n2c1scc2)NC(=O)c1ccccc1)c1cc(ccc1)c1nc(ncc1)Nc1ccc(cc1)N1CCOCC1
EGIN0002387	86 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	c12nc(c(n1ccs2)c1ccnc(n1)Nc1ccc(cc1)N1CCOCC1)c1cc(ccc1)NC(=O)c1c(cccc1F)F
EGIN0002388	1400 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	c12nc(c(n1ccs2)c1ccnc(n1)Nc1ccc(cc1)N1CCOCC1)c1cc(ccc1)NC(=O)CC1CCCCC1
EGIN0002389	1300 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	c12nc(c(n1ccs2)c1ccnc(n1)Nc1ccc(cc1)N1CCOCC1)c1cc(ccc1)NC(=O)CC1CCCC1
EGIN0002390	170 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	c12nc(c(n1ccs2)c1ccnc(n1)Nc1ccc(cc1)N1CCOCC1)c1cc(ccc1)NC(=O)Nc1ccccc1
EGIN0002391	170 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	c12nc(c(n1ccs2)c1ccnc(n1)Nc1ccc(cc1)N1CCOCC1)c1cc(ccc1)NC(=O)Oc1ccccc1
EGIN0002392	370 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	c12nc(c(n1ccs2)c1ccnc(n1)Nc1ccc(cc1)N1CCOCC1)c1cc(ccc1)NC(=O)Cc1ccccc1
EGIN0002393	86 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	c12nc(c(n1ccs2)c1ccnc(n1)Nc1cccc(c1)N1CCOCC1)c1cc(ccc1)NC(=O)c1c(cccc1F)F
EGIN0002394	4.3 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	c1ccc(cc1NC(=O)c1c(cccc1F)F)c1c(n2c(n1)scc2)c1ccnc(n1)Nc1ccc(cc1)CCN(C)C
EGIN0002395	14 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	N(C(=O)c1c(cccc1F)F)c1cccc(c1)c1c(n2c(n1)scc2)c1ccnc(n1)Nc1ccc(N2CCN(CC2)CC)cc1
EGIN0002396	7.2 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	c12nc(c(n1ccs2)c1ccnc(n1)Nc1ccc2c(c1)CCNC2)c1cc(ccc1)NC(=O)c1c(cccc1F)F
EGIN0002397	73 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	c1ccc(cc1NC(=O)Cc1ccccc1)c1c(n2c(n1)scc2)c1ccnc(n1)Nc1cccc(c1)N1CCOCC1
EGIN0002398	160 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	c12nc(c(n1ccs2)c1ccnc(n1)Nc1ccc2c(c1)CN(CC2)C)c1cc(ccc1)NC(=O)Cc1ccccc1
EGIN0002399	170 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	N(C(=O)Cc1ccccc1)c1cccc(c1)c1c(n2c(n1)scc2)c1ccnc(n1)Nc1ccc(cc1)N1CCN(CC1)CC
EGIN0002400	150 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	c12nc(c(n1ccs2)c1ccnc(n1)Nc1cccc(c1)CCN(C)C)c1cc(ccc1)NC(=O)Cc1ccccc1
EGIN0002401	55 nM	20346655	Bioorganic & Medicinal Chemistry Letters	20 (2010) 2452–2455	N(C(=O)Cc1ccccc1)c1cccc(c1)c1c(n2c(n1)scc2)c1ccnc(n1)Nc1ccc2c(c1)CCNC2
EGIN0002449	4030 nM    	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(nn2[C@@H]1CC[C@@H](CC1)N1CCN(CC1)C)c1ccc(c(c1)F)Nc1oc2c(n1)cc(cc2C)C)N
EGIN0002450	>62500 nM 	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(cn2[C@@H]1CC[C@@H](CC1)N1CCN(CC1)C)c1ccc(c(c1)F)Nc1oc2c(n1)cc(cc2Br)C)N
EGIN0002454	200 nM     	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(nn2[C@H]1CC[C@H](CC1)N1CCN(CC1)C)c1ccc(cc1)Nc1oc2c(n1)cccc2Cl)N 
EGIN0002455	1350 nM    	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(nn2[C@@H]1CC[C@@H](CC1)N1CCN(CC1)C)c1ccc(c(c1)F)Nc1oc2c(n1)cccc2Cl)N
EGIN0002457	5230 nM    	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(nn2[C@@H]1CC[C@@H](CC1)N1CCN(CC1)C)c1ccc(cc1)Nc1oc2c(n1)cc(cc2Cl)C)N
EGIN0002459	7.5 nM     	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	[C@@H]1(CC[C@@H](CC1)N1CCN(CC1)C)n1c2ncnc(c2c(n1)c1ccc(cc1)Nc1oc2c(n1)cccc2Cl)N
EGIN0002460	334 nM     	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(nn2[C@@H]1CC[C@H](CC1)N1CCOCC1)c1ccc(cc1)Nc1oc2c(n1)cccc2Cl)N
EGIN0002461	9.8 nM     	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(nn2[C@@H]1CC[C@H](CC1)N1CCN(CC1)C(C)C)c1ccc(cc1)Nc1oc2c(n1)cccc2Cl)N
EGIN0002462	62 nM      	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(nn2[C@@H]1CC[C@@H](CC1)N1CCN(CC1)C(C)C)c1ccc(cc1)Nc1oc2c(n1)cccc2Cl)N
EGIN0002463	21.5 nM    	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(nn2[C@@H]1CC[C@H](CC1)N1CCN(CC1)CCCOC)c1ccc(cc1)Nc1oc2c(n1)cccc2Cl)N
EGIN0002464	397 nM     	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(nn2[C@@H]1CC[C@@H](CC1)N1CCN(CC1)CCCOC)c1ccc(cc1)Nc1oc2c(n1)cccc2Cl)N
EGIN0002465	21.5 nM    	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(nn2[C@@H]1CC[C@H](CC1)N1CCN(CC1)CC(=O)N(C)C)c1ccc(cc1)Nc1oc2c(n1)cccc2Cl)N
EGIN0002466	14.5 nM    	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(nn2[C@@H]1CCN(CC1)C1CCN(CC1)C)c1ccc(cc1)Nc1oc2c(n1)cccc2Cl)N
EGIN0002467	15.1 nM    	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(nn2[C@@H]1CCN(CC1)C1CCN(CC1)C(C)C)c1ccc(cc1)Nc1oc2c(n1)cccc2Cl)N
EGIN0002468	13.8 nM    	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(nn2[C@@H]1CCN(CC1)C1CCN(CC1)CCCOC)c1ccc(cc1)Nc1oc2c(n1)cccc2Cl)N
EGIN0002469	16 nM      	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	[C@H]1(CC[C@H](CC1)N1CCN(CC1)C)n1c2ncnc(c2c(n1)c1ccc(c(c1)F)Nc1oc2c(n1)cccc2Cl)N
EGIN0002470	29 nM      	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(nn2[C@@H]1CC[C@H](CC1)N1CCN(CC1)C)c1ccc(c(c1)Cl)Nc1oc2c(n1)cccc2Cl)N
EGIN0002472	15.4 nM    	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(nn2[C@@H]1CC[C@H](CC1)N1CCN(CC1)C)c1c(cc(cc1)Nc1oc2c(n1)cccc2Cl)Cl)N
EGIN0002473	478 nM     	20817523	Bioorganic & Medicinal Chemistry Letters	20 (2010) 6067–6071	c1(ncnc2c1c(nn2[C@@H]1CC[C@H](CC1)N1CCN(CC1)C)c1c(cc(cc1)Nc1oc2c(n1)cccc2Cl)C)N
EGIN0002477	>10000 nM	20833055	Bioorganic & Medicinal Chemistry	18 (2010) 7260–7273	n1cnc(Oc2ccc(c(c2)F)NC(=O)Nc2cc(ccc2)C(F)(F)F)c2c1ccn2C
EGIN0002508	0.0041 µM	21080629	J. Med. Chem.	2010, 53, 8546–8555	c1(ccc2c(c1)c(ncn2)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1ccc(o1)/C=C/C(=O)NO
EGIN0002509	0.0035 µM	21080629	J. Med. Chem.	2010, 53, 8546–8555	c1(ccc2c(c1)c(ncn2)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1ccc(s1)/C=C/C(=O)NO
EGIN0002510	0.011 µM	21080629	J. Med. Chem.	2010, 53, 8546–8555	c1(ccc2c(c1)c(ncn2)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1cccc(c1)/C=C/C(=O)NO
EGIN0002511	0.012 µM	21080629	J. Med. Chem.	2010, 53, 8546–8555	c1(ccc2c(c1)c(ncn2)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1ccc(cc1)/C=C/C(=O)NO
EGIN0002512	0.0057 µM	21080629	J. Med. Chem.	2010, 53, 8546–8555	c1(ccc2c(c1)c(ncn2)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1ccc(o1)C(=O)Nc1ccccc1N
EGIN0002513	0.0049 µM	21080629	J. Med. Chem.	2010, 53, 8546–8555	c1(ccc2c(c1)c(ncn2)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1ccc(s1)C(=O)Nc1ccccc1N
EGIN0002514	0.0087 µM	21080629	J. Med. Chem.	2010, 53, 8546–8555	c1(ccc2c(c1)c(ncn2)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1ccc(o1)/C=C/C(=O)Nc1ccccc1N
EGIN0002515	0.014 µM	21080629	J. Med. Chem.	2010, 53, 8546–8555	c1(ccc2c(c1)c(ncn2)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1cccc(c1)/C=C/C(=O)Nc1ccccc1N
EGIN0002516	0.015 µM	21080629	J. Med. Chem.	2010, 53, 8546–8555	c1(ccc2c(c1)c(ncn2)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1ccc(cc1)/C=C/C(=O)Nc1ccccc1N
EGIN0002517	0.0047 µM	21080629	J. Med. Chem.	2010, 53, 8546–8555	c1(ccc2c(c1)c(ncn2)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1ccc(cc1)CCC(=O)Nc1ccccc1N
EGIN0002518	0.0020 µM	21080629	J. Med. Chem.	2010, 53, 8546–8555	c1(ccc2c(c1)c(ncn2)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1ccc(o1)C(=O)NO
EGIN0002519	0.0035 µM	21080629	J. Med. Chem.	2010, 53, 8546–8555	c1(ccc2c(c1)c(ncn2)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1ccc(s1)C(=O)NO
EGIN0002535	>1.0  µM  	21177105	Bioorganic & Medicinal Chemistry Letters	21 (2011) 781–785	n1cnc(c2n1ccc2COC[C@@H]1CNCCO1)Nc1cc2c(cc1)n(nc2)C
EGIN0002536	0.95  µM  	21177105	Bioorganic & Medicinal Chemistry Letters	21 (2011) 781–785	n1cnc(c2n1ccc2CN1CC[C@H](CC1)N)Nc1cc2c(cc1)n(nc2)C
EGIN0002537	0.67  µM  	21177105	Bioorganic & Medicinal Chemistry Letters	21 (2011) 781–785	n1cnc(c2n1ccc2COC[C@@H]1CNCCO1)Nc1cc(ccc1)C#C
EGIN0002538	0.01  µM  	21177105	Bioorganic & Medicinal Chemistry Letters	21 (2011) 781–785	n1cnc(c2n1ccc2CN1CC[C@H](CC1)N)Nc1cc(ccc1)C#C
EGIN0002539	0.04  µM  	21177105	Bioorganic & Medicinal Chemistry Letters	21 (2011) 781–785	n1cnc(c2n1ccc2CN1CC[C@H](CC1)N)Nc1ccccc1
EGIN0002540	>1.0  µM  	21177105	Bioorganic & Medicinal Chemistry Letters	21 (2011) 781–785	n1cnc(c2n1ccc2CN1CC[C@H](CC1)N)NC(C)C
EGIN0002541	0.66  µM  	21177105	Bioorganic & Medicinal Chemistry Letters	21 (2011) 781–785	n1cnc(c2n1ccc2CN1CC[C@H](CC1)N)Nc1ccccc1C
EGIN0002542	0.02  µM  	21177105	Bioorganic & Medicinal Chemistry Letters	21 (2011) 781–785	n1cnc(c2n1ccc2CN1CC[C@H](CC1)N)Nc1cccc(c1)C
EGIN0002543	0.05  µM  	21177105	Bioorganic & Medicinal Chemistry Letters	21 (2011) 781–785	n1cnc(c2n1ccc2CN1CC[C@H](CC1)N)Nc1ccc(cc1)C
EGIN0002544	0.032  µM  	21177105	Bioorganic & Medicinal Chemistry Letters	21 (2011) 781–785	n1cnc(c2n1ccc2CN1CC[C@H](CC1)N)Nc1cccc(c1)F
